Record Length,2500,Points,time1,volt1,,Record Length,2500,Points,time2,volt2
,,,3.15E-04,3.40E-01,,,,,3.15E-04,3.03999996
,,,3.16E-04,3.20E-01,,,,,3.16E-04,3.03999996
,,,3.16E-04,3.40E-01,,,,,3.16E-04,3.03999996
,,,3.16E-04,3.40E-01,,,,,3.16E-04,2.96000004
,,,3.17E-04,3.40E-01,,,,,3.17E-04,2.96000004
,,,3.17E-04,3.60E-01,,,,,3.17E-04,3.03999996
,,,3.18E-04,3.20E-01,,,,,3.18E-04,2.96000004
,,,3.18E-04,3.60E-01,,,,,3.18E-04,3.03999996
,,,3.18E-04,3.60E-01,,,,,3.18E-04,3.11999989
,,,3.19E-04,3.60E-01,,,,,3.19E-04,2.96000004
,,,3.19E-04,4.00E-01,,,,,3.19E-04,2.87999988
,,,3.20E-04,3.80E-01,,,,,3.20E-04,3.03999996
,,,3.20E-04,3.60E-01,,,,,3.20E-04,3.03999996
,,,3.20E-04,3.60E-01,,,,,3.20E-04,2.96000004
,,,3.21E-04,3.40E-01,,,,,3.21E-04,2.96000004
,,,3.21E-04,4.00E-01,,,,,3.21E-04,3.03999996
,,,3.22E-04,3.80E-01,,,,,3.22E-04,2.96000004
,,,3.22E-04,4.00E-01,,,,,3.22E-04,2.96000004
,,,3.22E-04,3.60E-01,,,,,3.22E-04,2.96000004
,,,3.23E-04,4.20E-01,,,,,3.23E-04,2.96000004
,,,3.23E-04,4.20E-01,,,,,3.23E-04,2.96000004
,,,3.24E-04,3.80E-01,,,,,3.24E-04,3.03999996
,,,3.24E-04,4.20E-01,,,,,3.24E-04,3.03999996
,,,3.24E-04,4.00E-01,,,,,3.24E-04,3.03999996
,,,3.25E-04,3.80E-01,,,,,3.25E-04,3.03999996
,,,3.25E-04,4.00E-01,,,,,3.25E-04,3.03999996
,,,3.26E-04,4.60E-01,,,,,3.26E-04,2.96000004
,,,3.26E-04,4.00E-01,,,,,3.26E-04,3.03999996
,,,3.26E-04,4.40E-01,,,,,3.26E-04,3.03999996
,,,3.27E-04,4.20E-01,,,,,3.27E-04,3.03999996
,,,3.27E-04,4.20E-01,,,,,3.27E-04,3.03999996
,,,3.28E-04,4.40E-01,,,,,3.28E-04,2.87999988
,,,3.28E-04,4.20E-01,,,,,3.28E-04,3.03999996
,,,3.28E-04,4.40E-01,,,,,3.28E-04,3.03999996
,,,3.29E-04,4.40E-01,,,,,3.29E-04,2.96000004
,,,3.29E-04,4.40E-01,,,,,3.29E-04,3.03999996
,,,3.30E-04,4.60E-01,,,,,3.30E-04,3.03999996
,,,3.30E-04,4.60E-01,,,,,3.30E-04,3.03999996
,,,3.30E-04,4.40E-01,,,,,3.30E-04,3.03999996
,,,3.31E-04,4.20E-01,,,,,3.31E-04,2.96000004
,,,3.31E-04,4.60E-01,,,,,3.31E-04,2.96000004
,,,3.32E-04,4.40E-01,,,,,3.32E-04,3.03999996
,,,3.32E-04,4.60E-01,,,,,3.32E-04,2.87999988
,,,3.32E-04,4.80E-01,,,,,3.32E-04,3.03999996
,,,3.33E-04,4.80E-01,,,,,3.33E-04,3.03999996
,,,3.33E-04,4.60E-01,,,,,3.33E-04,3.11999989
,,,3.34E-04,5.00E-01,,,,,3.34E-04,3.03999996
,,,3.34E-04,4.60E-01,,,,,3.34E-04,3.03999996
,,,3.34E-04,4.80E-01,,,,,3.34E-04,2.96000004
,,,3.35E-04,5.00E-01,,,,,3.35E-04,3.03999996
,,,3.35E-04,5.00E-01,,,,,3.35E-04,2.96000004
,,,3.36E-04,5.00E-01,,,,,3.36E-04,2.87999988
,,,3.36E-04,5.00E-01,,,,,3.36E-04,2.87999988
,,,3.36E-04,5.20E-01,,,,,3.36E-04,2.96000004
,,,3.37E-04,5.20E-01,,,,,3.37E-04,3.03999996
,,,3.37E-04,5.20E-01,,,,,3.37E-04,2.96000004
,,,3.38E-04,5.20E-01,,,,,3.38E-04,3.03999996
,,,3.38E-04,5.20E-01,,,,,3.38E-04,2.96000004
,,,3.38E-04,4.80E-01,,,,,3.38E-04,3.03999996
,,,3.39E-04,5.40E-01,,,,,3.39E-04,3.03999996
,,,3.39E-04,5.60E-01,,,,,3.39E-04,3.03999996
,,,3.40E-04,5.80E-01,,,,,3.40E-04,3.03999996
,,,3.40E-04,5.40E-01,,,,,3.40E-04,2.96000004
,,,3.40E-04,5.80E-01,,,,,3.40E-04,2.96000004
,,,3.41E-04,5.60E-01,,,,,3.41E-04,3.03999996
,,,3.41E-04,5.60E-01,,,,,3.41E-04,3.03999996
,,,3.42E-04,5.80E-01,,,,,3.42E-04,3.03999996
,,,3.42E-04,5.80E-01,,,,,3.42E-04,2.96000004
,,,3.42E-04,5.80E-01,,,,,3.42E-04,3.03999996
,,,3.43E-04,6.20E-01,,,,,3.43E-04,2.96000004
,,,3.43E-04,5.80E-01,,,,,3.43E-04,3.11999989
,,,3.44E-04,6.00E-01,,,,,3.44E-04,3.03999996
,,,3.44E-04,5.80E-01,,,,,3.44E-04,3.03999996
,,,3.44E-04,5.80E-01,,,,,3.44E-04,3.03999996
,,,3.45E-04,6.40E-01,,,,,3.45E-04,3.03999996
,,,3.45E-04,6.20E-01,,,,,3.45E-04,2.96000004
,,,3.46E-04,6.20E-01,,,,,3.46E-04,3.03999996
,,,3.46E-04,6.00E-01,,,,,3.46E-04,2.96000004
,,,3.46E-04,6.20E-01,,,,,3.46E-04,3.11999989
,,,3.47E-04,6.00E-01,,,,,3.47E-04,3.03999996
,,,3.47E-04,6.20E-01,,,,,3.47E-04,3.03999996
,,,3.48E-04,6.40E-01,,,,,3.48E-04,2.96000004
,,,3.48E-04,6.20E-01,,,,,3.48E-04,3.11999989
,,,3.48E-04,6.40E-01,,,,,3.48E-04,3.03999996
,,,3.49E-04,6.40E-01,,,,,3.49E-04,3.03999996
,,,3.49E-04,6.20E-01,,,,,3.49E-04,3.11999989
,,,3.50E-04,6.80E-01,,,,,3.50E-04,3.03999996
,,,3.50E-04,6.60E-01,,,,,3.50E-04,2.96000004
,,,3.50E-04,6.60E-01,,,,,3.50E-04,3.03999996
,,,3.51E-04,6.40E-01,,,,,3.51E-04,2.96000004
,,,3.51E-04,6.60E-01,,,,,3.51E-04,2.96000004
,,,3.52E-04,6.60E-01,,,,,3.52E-04,3.03999996
,,,3.52E-04,6.80E-01,,,,,3.52E-04,3.11999989
,,,3.52E-04,6.60E-01,,,,,3.52E-04,2.87999988
,,,3.53E-04,7.00E-01,,,,,3.53E-04,2.96000004
,,,3.53E-04,7.00E-01,,,,,3.53E-04,2.96000004
,,,3.54E-04,7.00E-01,,,,,3.54E-04,2.96000004
,,,3.54E-04,7.00E-01,,,,,3.54E-04,3.03999996
,,,3.54E-04,7.20E-01,,,,,3.54E-04,3.03999996
,,,3.55E-04,7.00E-01,,,,,3.55E-04,2.96000004
,,,3.55E-04,7.40E-01,,,,,3.55E-04,2.96000004
,,,3.56E-04,7.20E-01,,,,,3.56E-04,2.87999988
,,,3.56E-04,7.20E-01,,,,,3.56E-04,2.96000004
,,,3.56E-04,7.40E-01,,,,,3.56E-04,3.03999996
,,,3.57E-04,7.60E-01,,,,,3.57E-04,2.96000004
,,,3.57E-04,7.00E-01,,,,,3.57E-04,3.03999996
,,,3.58E-04,7.40E-01,,,,,3.58E-04,3.03999996
,,,3.58E-04,7.40E-01,,,,,3.58E-04,3.11999989
,,,3.58E-04,7.40E-01,,,,,3.58E-04,2.96000004
,,,3.59E-04,7.60E-01,,,,,3.59E-04,3.03999996
,,,3.59E-04,7.60E-01,,,,,3.59E-04,3.11999989
,,,3.60E-04,7.60E-01,,,,,3.60E-04,2.96000004
,,,3.60E-04,7.60E-01,,,,,3.60E-04,3.03999996
,,,3.60E-04,7.80E-01,,,,,3.60E-04,3.03999996
,,,3.61E-04,7.80E-01,,,,,3.61E-04,3.03999996
,,,3.61E-04,7.80E-01,,,,,3.61E-04,2.96000004
,,,3.62E-04,8.00E-01,,,,,3.62E-04,2.96000004
,,,3.62E-04,8.00E-01,,,,,3.62E-04,2.96000004
,,,3.62E-04,8.00E-01,,,,,3.62E-04,2.87999988
,,,3.63E-04,8.00E-01,,,,,3.63E-04,2.96000004
,,,3.63E-04,8.00E-01,,,,,3.63E-04,2.96000004
,,,3.64E-04,8.00E-01,,,,,3.64E-04,2.96000004
,,,3.64E-04,8.00E-01,,,,,3.64E-04,3.03999996
,,,3.64E-04,8.00E-01,,,,,3.64E-04,3.03999996
,,,3.65E-04,8.20E-01,,,,,3.65E-04,3.03999996
,,,3.65E-04,8.40E-01,,,,,3.65E-04,3.03999996
,,,3.66E-04,8.20E-01,,,,,3.66E-04,3.03999996
,,,3.66E-04,8.40E-01,,,,,3.66E-04,3.03999996
,,,3.66E-04,8.40E-01,,,,,3.66E-04,3.03999996
,,,3.67E-04,8.60E-01,,,,,3.67E-04,3.03999996
,,,3.67E-04,8.40E-01,,,,,3.67E-04,2.87999988
,,,3.68E-04,8.20E-01,,,,,3.68E-04,2.96000004
,,,3.68E-04,8.60E-01,,,,,3.68E-04,3.03999996
,,,3.68E-04,8.80E-01,,,,,3.68E-04,2.96000004
,,,3.69E-04,8.80E-01,,,,,3.69E-04,2.96000004
,,,3.69E-04,8.80E-01,,,,,3.69E-04,3.03999996
,,,3.70E-04,9.00E-01,,,,,3.70E-04,2.96000004
,,,3.70E-04,8.80E-01,,,,,3.70E-04,3.03999996
,,,3.70E-04,8.60E-01,,,,,3.70E-04,3.03999996
,,,3.71E-04,9.00E-01,,,,,3.71E-04,2.96000004
,,,3.71E-04,8.80E-01,,,,,3.71E-04,3.11999989
,,,3.72E-04,9.00E-01,,,,,3.72E-04,2.96000004
,,,3.72E-04,8.80E-01,,,,,3.72E-04,2.96000004
,,,3.72E-04,9.00E-01,,,,,3.72E-04,2.79999995
,,,3.73E-04,9.00E-01,,,,,3.73E-04,3.11999989
,,,3.73E-04,9.00E-01,,,,,3.73E-04,3.03999996
,,,3.74E-04,9.20E-01,,,,,3.74E-04,3.03999996
,,,3.74E-04,9.20E-01,,,,,3.74E-04,3.03999996
,,,3.74E-04,9.20E-01,,,,,3.74E-04,2.96000004
,,,3.75E-04,9.20E-01,,,,,3.75E-04,3.03999996
,,,3.75E-04,9.60E-01,,,,,3.75E-04,3.03999996
,,,3.76E-04,9.40E-01,,,,,3.76E-04,3.03999996
,,,3.76E-04,9.60E-01,,,,,3.76E-04,3.03999996
,,,3.76E-04,9.40E-01,,,,,3.76E-04,3.03999996
,,,3.77E-04,9.60E-01,,,,,3.77E-04,2.96000004
,,,3.77E-04,9.60E-01,,,,,3.77E-04,2.96000004
,,,3.78E-04,9.60E-01,,,,,3.78E-04,2.96000004
,,,3.78E-04,9.60E-01,,,,,3.78E-04,3.11999989
,,,3.78E-04,9.60E-01,,,,,3.78E-04,3.03999996
,,,3.79E-04,9.80E-01,,,,,3.79E-04,2.96000004
,,,3.79E-04,1.02,,,,,3.79E-04,3.03999996
,,,3.80E-04,1,,,,,3.80E-04,3.03999996
,,,3.80E-04,1.02,,,,,3.80E-04,2.96000004
,,,3.80E-04,1,,,,,3.80E-04,3.03999996
,,,3.81E-04,1,,,,,3.81E-04,3.03999996
,,,3.81E-04,1.02,,,,,3.81E-04,3.03999996
,,,3.82E-04,1.02,,,,,3.82E-04,3.03999996
,,,3.82E-04,1.02,,,,,3.82E-04,2.96000004
,,,3.82E-04,1.02,,,,,3.82E-04,2.87999988
,,,3.83E-04,1.04,,,,,3.83E-04,3.03999996
,,,3.83E-04,1.04,,,,,3.83E-04,3.03999996
,,,3.84E-04,1.04,,,,,3.84E-04,2.96000004
,,,3.84E-04,1.04,,,,,3.84E-04,3.03999996
,,,3.84E-04,1.0599999,,,,,3.84E-04,3.03999996
,,,3.85E-04,1.0799999,,,,,3.85E-04,3.03999996
,,,3.85E-04,1.0599999,,,,,3.85E-04,2.96000004
,,,3.86E-04,1.0599999,,,,,3.86E-04,3.03999996
,,,3.86E-04,1.0599999,,,,,3.86E-04,3.03999996
,,,3.86E-04,1.0599999,,,,,3.86E-04,2.96000004
,,,3.87E-04,1.0599999,,,,,3.87E-04,2.96000004
,,,3.87E-04,1.0599999,,,,,3.87E-04,2.87999988
,,,3.88E-04,1.0799999,,,,,3.88E-04,3.11999989
,,,3.88E-04,1.0799999,,,,,3.88E-04,3.11999989
,,,3.88E-04,1.0799999,,,,,3.88E-04,2.96000004
,,,3.89E-04,1.1,,,,,3.89E-04,2.96000004
,,,3.89E-04,1.14,,,,,3.89E-04,3.03999996
,,,3.90E-04,1.1,,,,,3.90E-04,3.11999989
,,,3.90E-04,1.12,,,,,3.90E-04,3.03999996
,,,3.90E-04,1.0799999,,,,,3.90E-04,3.03999996
,,,3.91E-04,1.12,,,,,3.91E-04,3.11999989
,,,3.91E-04,1.12,,,,,3.91E-04,3.03999996
,,,3.92E-04,1.12,,,,,3.92E-04,3.11999989
,,,3.92E-04,1.12,,,,,3.92E-04,2.87999988
,,,3.92E-04,1.14,,,,,3.92E-04,2.96000004
,,,3.93E-04,1.14,,,,,3.93E-04,2.96000004
,,,3.93E-04,1.16,,,,,3.93E-04,2.96000004
,,,3.94E-04,1.12,,,,,3.94E-04,3.03999996
,,,3.94E-04,1.16,,,,,3.94E-04,3.03999996
,,,3.94E-04,1.16,,,,,3.94E-04,3.03999996
,,,3.95E-04,1.1999999,,,,,3.95E-04,3.03999996
,,,3.95E-04,1.16,,,,,3.95E-04,3.03999996
,,,3.96E-04,1.1799999,,,,,3.96E-04,3.03999996
,,,3.96E-04,1.1799999,,,,,3.96E-04,3.03999996
,,,3.96E-04,1.1999999,,,,,3.96E-04,2.96000004
,,,3.97E-04,1.1999999,,,,,3.97E-04,3.03999996
,,,3.97E-04,1.1799999,,,,,3.97E-04,3.03999996
,,,3.98E-04,1.22,,,,,3.98E-04,3.11999989
,,,3.98E-04,1.1999999,,,,,3.98E-04,3.03999996
,,,3.98E-04,1.24,,,,,3.98E-04,2.96000004
,,,3.99E-04,1.1999999,,,,,3.99E-04,2.96000004
,,,3.99E-04,1.1999999,,,,,3.99E-04,2.96000004
,,,4.00E-04,1.22,,,,,4.00E-04,2.96000004
,,,4.00E-04,1.22,,,,,4.00E-04,3.03999996
,,,4.00E-04,1.24,,,,,4.00E-04,3.03999996
,,,4.01E-04,1.26,,,,,4.01E-04,2.96000004
,,,4.01E-04,1.24,,,,,4.01E-04,2.96000004
,,,4.02E-04,1.26,,,,,4.02E-04,2.96000004
,,,4.02E-04,1.26,,,,,4.02E-04,2.87999988
,,,4.02E-04,1.28,,,,,4.02E-04,2.96000004
,,,4.03E-04,1.24,,,,,4.03E-04,3.03999996
,,,4.03E-04,1.26,,,,,4.03E-04,2.96000004
,,,4.04E-04,1.26,,,,,4.04E-04,3.03999996
,,,4.04E-04,1.24,,,,,4.04E-04,2.96000004
,,,4.04E-04,1.28,,,,,4.04E-04,3.03999996
,,,4.05E-04,1.26,,,,,4.05E-04,3.03999996
,,,4.05E-04,1.26,,,,,4.05E-04,3.03999996
,,,4.06E-04,1.3,,,,,4.06E-04,3.03999996
,,,4.06E-04,1.28,,,,,4.06E-04,3.03999996
,,,4.06E-04,1.28,,,,,4.06E-04,3.03999996
,,,4.07E-04,1.3199999,,,,,4.07E-04,2.87999988
,,,4.07E-04,1.28,,,,,4.07E-04,2.87999988
,,,4.08E-04,1.3,,,,,4.08E-04,3.03999996
,,,4.08E-04,1.3199999,,,,,4.08E-04,3.03999996
,,,4.08E-04,1.3399999,,,,,4.08E-04,3.03999996
,,,4.09E-04,1.3199999,,,,,4.09E-04,2.96000004
,,,4.09E-04,1.3,,,,,4.09E-04,3.11999989
,,,4.10E-04,1.3199999,,,,,4.10E-04,2.96000004
,,,4.10E-04,1.3199999,,,,,4.10E-04,3.03999996
,,,4.10E-04,1.3399999,,,,,4.10E-04,2.96000004
,,,4.11E-04,1.3399999,,,,,4.11E-04,3.11999989
,,,4.11E-04,1.38,,,,,4.11E-04,3.03999996
,,,4.12E-04,1.36,,,,,4.12E-04,2.96000004
,,,4.12E-04,1.36,,,,,4.12E-04,2.96000004
,,,4.12E-04,1.36,,,,,4.12E-04,3.03999996
,,,4.13E-04,1.3399999,,,,,4.13E-04,3.11999989
,,,4.13E-04,1.36,,,,,4.13E-04,2.96000004
,,,4.14E-04,1.36,,,,,4.14E-04,3.03999996
,,,4.14E-04,1.38,,,,,4.14E-04,3.03999996
,,,4.14E-04,1.4,,,,,4.14E-04,2.96000004
,,,4.15E-04,1.42,,,,,4.15E-04,2.96000004
,,,4.15E-04,1.4,,,,,4.15E-04,3.03999996
,,,4.16E-04,1.4,,,,,4.16E-04,3.03999996
,,,4.16E-04,1.4,,,,,4.16E-04,3.11999989
,,,4.16E-04,1.42,,,,,4.16E-04,2.96000004
,,,4.17E-04,1.4,,,,,4.17E-04,2.96000004
,,,4.17E-04,1.42,,,,,4.17E-04,2.96000004
,,,4.18E-04,1.4,,,,,4.18E-04,3.03999996
,,,4.18E-04,1.42,,,,,4.18E-04,3.03999996
,,,4.18E-04,1.4599999,,,,,4.18E-04,2.96000004
,,,4.19E-04,1.4599999,,,,,4.19E-04,3.03999996
,,,4.19E-04,1.4399999,,,,,4.19E-04,3.03999996
,,,4.20E-04,1.4599999,,,,,4.20E-04,2.96000004
,,,4.20E-04,1.4,,,,,4.20E-04,3.03999996
,,,4.20E-04,1.4399999,,,,,4.20E-04,2.96000004
,,,4.21E-04,1.4399999,,,,,4.21E-04,3.03999996
,,,4.21E-04,1.48,,,,,4.21E-04,3.03999996
,,,4.22E-04,1.4399999,,,,,4.22E-04,3.03999996
,,,4.22E-04,1.48,,,,,4.22E-04,3.03999996
,,,4.22E-04,1.48,,,,,4.22E-04,3.03999996
,,,4.23E-04,1.52,,,,,4.23E-04,3.03999996
,,,4.23E-04,1.52,,,,,4.23E-04,2.87999988
,,,4.24E-04,1.5,,,,,4.24E-04,3.03999996
,,,4.24E-04,1.52,,,,,4.24E-04,3.11999989
,,,4.24E-04,1.48,,,,,4.24E-04,2.96000004
,,,4.25E-04,1.5,,,,,4.25E-04,2.87999988
,,,4.25E-04,1.48,,,,,4.25E-04,3.03999996
,,,4.26E-04,1.5,,,,,4.26E-04,3.03999996
,,,4.26E-04,1.48,,,,,4.26E-04,3.03999996
,,,4.26E-04,1.5,,,,,4.26E-04,3.03999996
,,,4.27E-04,1.48,,,,,4.27E-04,2.87999988
,,,4.27E-04,1.54,,,,,4.27E-04,3.11999989
,,,4.28E-04,1.5,,,,,4.28E-04,3.03999996
,,,4.28E-04,1.52,,,,,4.28E-04,3.03999996
,,,4.28E-04,1.54,,,,,4.28E-04,3.03999996
,,,4.29E-04,1.5599999,,,,,4.29E-04,3.03999996
,,,4.29E-04,1.52,,,,,4.29E-04,3.03999996
,,,4.30E-04,1.5599999,,,,,4.30E-04,2.96000004
,,,4.30E-04,1.52,,,,,4.30E-04,3.03999996
,,,4.30E-04,1.5799999,,,,,4.30E-04,2.96000004
,,,4.31E-04,1.54,,,,,4.31E-04,3.03999996
,,,4.31E-04,1.5599999,,,,,4.31E-04,2.96000004
,,,4.32E-04,1.5599999,,,,,4.32E-04,2.96000004
,,,4.32E-04,1.5799999,,,,,4.32E-04,2.96000004
,,,4.32E-04,1.5599999,,,,,4.32E-04,3.03999996
,,,4.33E-04,1.5999999,,,,,4.33E-04,2.96000004
,,,4.33E-04,1.5599999,,,,,4.33E-04,3.03999996
,,,4.34E-04,1.5999999,,,,,4.34E-04,3.03999996
,,,4.34E-04,1.5799999,,,,,4.34E-04,2.96000004
,,,4.34E-04,1.5999999,,,,,4.34E-04,3.11999989
,,,4.35E-04,1.5999999,,,,,4.35E-04,3.03999996
,,,4.35E-04,1.5999999,,,,,4.35E-04,3.03999996
,,,4.36E-04,1.5999999,,,,,4.36E-04,2.96000004
,,,4.36E-04,1.5999999,,,,,4.36E-04,2.96000004
,,,4.36E-04,1.5999999,,,,,4.36E-04,3.03999996
,,,4.37E-04,1.62,,,,,4.37E-04,3.03999996
,,,4.37E-04,1.64,,,,,4.37E-04,3.11999989
,,,4.38E-04,1.5999999,,,,,4.38E-04,2.96000004
,,,4.38E-04,1.62,,,,,4.38E-04,2.87999988
,,,4.38E-04,1.62,,,,,4.38E-04,3.03999996
,,,4.39E-04,1.64,,,,,4.39E-04,3.03999996
,,,4.39E-04,1.62,,,,,4.39E-04,2.96000004
,,,4.40E-04,1.64,,,,,4.40E-04,3.03999996
,,,4.40E-04,1.64,,,,,4.40E-04,3.03999996
,,,4.40E-04,1.66,,,,,4.40E-04,3.03999996
,,,4.41E-04,1.64,,,,,4.41E-04,3.03999996
,,,4.41E-04,1.64,,,,,4.41E-04,2.96000004
,,,4.42E-04,1.66,,,,,4.42E-04,2.96000004
,,,4.42E-04,1.66,,,,,4.42E-04,2.96000004
,,,4.42E-04,1.64,,,,,4.42E-04,2.96000004
,,,4.43E-04,1.6799999,,,,,4.43E-04,2.96000004
,,,4.43E-04,1.64,,,,,4.43E-04,2.87999988
,,,4.44E-04,1.6799999,,,,,4.44E-04,2.87999988
,,,4.44E-04,1.66,,,,,4.44E-04,2.96000004
,,,4.44E-04,1.7199999,,,,,4.44E-04,2.87999988
,,,4.45E-04,1.64,,,,,4.45E-04,2.96000004
,,,4.45E-04,1.6999999,,,,,4.45E-04,2.79999995
,,,4.46E-04,1.6799999,,,,,4.46E-04,2.96000004
,,,4.46E-04,1.66,,,,,4.46E-04,2.96000004
,,,4.46E-04,1.66,,,,,4.46E-04,2.79999995
,,,4.47E-04,1.6999999,,,,,4.47E-04,2.79999995
,,,4.47E-04,1.6799999,,,,,4.47E-04,2.87999988
,,,4.48E-04,1.6799999,,,,,4.48E-04,2.79999995
,,,4.48E-04,1.6999999,,,,,4.48E-04,2.87999988
,,,4.48E-04,1.7199999,,,,,4.48E-04,2.96000004
,,,4.49E-04,1.6999999,,,,,4.49E-04,2.87999988
,,,4.49E-04,1.6999999,,,,,4.49E-04,2.79999995
,,,4.50E-04,1.6799999,,,,,4.50E-04,2.79999995
,,,4.50E-04,1.7199999,,,,,4.50E-04,2.79999995
,,,4.50E-04,1.7199999,,,,,4.50E-04,2.87999988
,,,4.51E-04,1.74,,,,,4.51E-04,2.72000003
,,,4.51E-04,1.7199999,,,,,4.51E-04,2.79999995
,,,4.52E-04,1.7199999,,,,,4.52E-04,2.87999988
,,,4.52E-04,1.6999999,,,,,4.52E-04,2.87999988
,,,4.52E-04,1.7199999,,,,,4.52E-04,2.87999988
,,,4.53E-04,1.74,,,,,4.53E-04,2.79999995
,,,4.53E-04,1.74,,,,,4.53E-04,2.79999995
,,,4.54E-04,1.74,,,,,4.54E-04,2.79999995
,,,4.54E-04,1.76,,,,,4.54E-04,2.79999995
,,,4.54E-04,1.8,,,,,4.54E-04,2.72000003
,,,4.55E-04,1.74,,,,,4.55E-04,2.72000003
,,,4.55E-04,1.76,,,,,4.55E-04,2.79999995
,,,4.56E-04,1.7199999,,,,,4.56E-04,2.79999995
,,,4.56E-04,1.76,,,,,4.56E-04,2.72000003
,,,4.56E-04,1.76,,,,,4.56E-04,2.72000003
,,,4.57E-04,1.78,,,,,4.57E-04,2.79999995
,,,4.57E-04,1.76,,,,,4.57E-04,2.72000003
,,,4.58E-04,1.78,,,,,4.58E-04,2.72000003
,,,4.58E-04,1.78,,,,,4.58E-04,2.6399999
,,,4.58E-04,1.8,,,,,4.58E-04,2.72000003
,,,4.59E-04,1.8199999,,,,,4.59E-04,2.6399999
,,,4.59E-04,1.78,,,,,4.59E-04,2.6399999
,,,4.60E-04,1.78,,,,,4.60E-04,2.72000003
,,,4.60E-04,1.78,,,,,4.60E-04,2.6399999
,,,4.60E-04,1.78,,,,,4.60E-04,2.72000003
,,,4.61E-04,1.8199999,,,,,4.61E-04,2.6399999
,,,4.61E-04,1.8,,,,,4.61E-04,2.6399999
,,,4.62E-04,1.8,,,,,4.62E-04,2.5599999
,,,4.62E-04,1.78,,,,,4.62E-04,2.6399999
,,,4.62E-04,1.8,,,,,4.62E-04,2.5599999
,,,4.63E-04,1.8199999,,,,,4.63E-04,2.6399999
,,,4.63E-04,1.78,,,,,4.63E-04,2.6399999
,,,4.64E-04,1.8199999,,,,,4.64E-04,2.6399999
,,,4.64E-04,1.8199999,,,,,4.64E-04,2.5599999
,,,4.64E-04,1.8199999,,,,,4.64E-04,2.5599999
,,,4.65E-04,1.8,,,,,4.65E-04,2.5599999
,,,4.65E-04,1.8199999,,,,,4.65E-04,2.6399999
,,,4.66E-04,1.8199999,,,,,4.66E-04,2.5599999
,,,4.66E-04,1.8399999,,,,,4.66E-04,2.48
,,,4.66E-04,1.88,,,,,4.66E-04,2.48
,,,4.67E-04,1.88,,,,,4.67E-04,2.6399999
,,,4.67E-04,1.8199999,,,,,4.67E-04,2.5599999
,,,4.68E-04,1.88,,,,,4.68E-04,2.6399999
,,,4.68E-04,1.86,,,,,4.68E-04,2.48
,,,4.68E-04,1.9,,,,,4.68E-04,2.5599999
,,,4.69E-04,1.8399999,,,,,4.69E-04,2.5599999
,,,4.69E-04,1.88,,,,,4.69E-04,2.48
,,,4.70E-04,1.8399999,,,,,4.70E-04,2.48
,,,4.70E-04,1.9,,,,,4.70E-04,2.3999999
,,,4.70E-04,1.8399999,,,,,4.70E-04,2.48
,,,4.71E-04,1.88,,,,,4.71E-04,2.48
,,,4.71E-04,1.86,,,,,4.71E-04,2.3999999
,,,4.72E-04,1.9,,,,,4.72E-04,2.48
,,,4.72E-04,1.86,,,,,4.72E-04,2.5599999
,,,4.72E-04,1.88,,,,,4.72E-04,2.5599999
,,,4.73E-04,1.88,,,,,4.73E-04,2.48
,,,4.73E-04,1.9,,,,,4.73E-04,2.48
,,,4.74E-04,1.88,,,,,4.74E-04,2.3999999
,,,4.74E-04,1.92,,,,,4.74E-04,2.3999999
,,,4.74E-04,1.88,,,,,4.74E-04,2.3999999
,,,4.75E-04,1.9399999,,,,,4.75E-04,2.48
,,,4.75E-04,1.88,,,,,4.75E-04,2.3999999
,,,4.76E-04,1.9,,,,,4.76E-04,2.48
,,,4.76E-04,1.9,,,,,4.76E-04,2.3999999
,,,4.76E-04,1.9,,,,,4.76E-04,2.3999999
,,,4.77E-04,1.92,,,,,4.77E-04,2.5599999
,,,4.77E-04,1.9399999,,,,,4.77E-04,2.3199999
,,,4.78E-04,1.9599999,,,,,4.78E-04,2.3999999
,,,4.78E-04,1.92,,,,,4.78E-04,2.3999999
,,,4.78E-04,1.9599999,,,,,4.78E-04,2.3199999
,,,4.79E-04,1.92,,,,,4.79E-04,2.3999999
,,,4.79E-04,1.9399999,,,,,4.79E-04,2.3999999
,,,4.80E-04,1.9399999,,,,,4.80E-04,2.24
,,,4.80E-04,1.92,,,,,4.80E-04,2.3199999
,,,4.80E-04,1.9399999,,,,,4.80E-04,2.24
,,,4.81E-04,1.9799999,,,,,4.81E-04,2.3199999
,,,4.81E-04,1.9599999,,,,,4.81E-04,2.24
,,,4.82E-04,1.9399999,,,,,4.82E-04,2.3199999
,,,4.82E-04,1.9399999,,,,,4.82E-04,2.3999999
,,,4.82E-04,2,,,,,4.82E-04,2.3999999
,,,4.83E-04,1.9599999,,,,,4.83E-04,2.3999999
,,,4.83E-04,1.9599999,,,,,4.83E-04,2.3199999
,,,4.84E-04,1.9599999,,,,,4.84E-04,2.24
,,,4.84E-04,1.9599999,,,,,4.84E-04,2.3199999
,,,4.84E-04,1.9599999,,,,,4.84E-04,2.3199999
,,,4.85E-04,1.9799999,,,,,4.85E-04,2.3199999
,,,4.85E-04,1.9599999,,,,,4.85E-04,2.3199999
,,,4.86E-04,2,,,,,4.86E-04,2.3199999
,,,4.86E-04,1.9799999,,,,,4.86E-04,2.24
,,,4.86E-04,1.9799999,,,,,4.86E-04,2.24
