Record Length,2500,Points,time1,volt1,,Record Length,2500,Points,time2,volt2
,,,5.07E-04,3.65999985,,,,,5.07E-04,2.1599998
,,,5.08E-04,3.65999985,,,,,5.08E-04,2.0799999
,,,5.08E-04,3.65999985,,,,,5.08E-04,2.0799999
,,,5.08E-04,3.65999985,,,,,5.08E-04,2.1599998
,,,5.09E-04,3.63999987,,,,,5.09E-04,2.1599998
,,,5.09E-04,3.67999983,,,,,5.09E-04,2.1599998
,,,5.10E-04,3.67999983,,,,,5.10E-04,2.0799999
,,,5.10E-04,3.69999981,,,,,5.10E-04,2.0799999
,,,5.10E-04,3.65999985,,,,,5.10E-04,2.0799999
,,,5.11E-04,3.69999981,,,,,5.11E-04,2.0799999
,,,5.11E-04,3.67999983,,,,,5.11E-04,2.0799999
,,,5.12E-04,3.72000003,,,,,5.12E-04,2.1599998
,,,5.12E-04,3.69999981,,,,,5.12E-04,2.0799999
,,,5.12E-04,3.69999981,,,,,5.12E-04,2.0799999
,,,5.13E-04,3.67999983,,,,,5.13E-04,2
,,,5.13E-04,3.72000003,,,,,5.13E-04,2
,,,5.14E-04,3.67999983,,,,,5.14E-04,2
,,,5.14E-04,3.69999981,,,,,5.14E-04,2
,,,5.14E-04,3.69999981,,,,,5.14E-04,1.92
,,,5.15E-04,3.72000003,,,,,5.15E-04,2
,,,5.15E-04,3.74000001,,,,,5.15E-04,2
,,,5.16E-04,3.74000001,,,,,5.16E-04,2
,,,5.16E-04,3.69999981,,,,,5.16E-04,2
,,,5.16E-04,3.74000001,,,,,5.16E-04,2
,,,5.17E-04,3.72000003,,,,,5.17E-04,2
,,,5.17E-04,3.74000001,,,,,5.17E-04,2
,,,5.18E-04,3.74000001,,,,,5.18E-04,2
,,,5.18E-04,3.74000001,,,,,5.18E-04,1.92
,,,5.18E-04,3.72000003,,,,,5.18E-04,2
,,,5.19E-04,3.75999999,,,,,5.19E-04,1.8399999
,,,5.19E-04,3.72000003,,,,,5.19E-04,2
,,,5.20E-04,3.75999999,,,,,5.20E-04,1.8399999
,,,5.20E-04,3.72000003,,,,,5.20E-04,2
,,,5.20E-04,3.75999999,,,,,5.20E-04,1.92
,,,5.21E-04,3.75999999,,,,,5.21E-04,1.92
,,,5.21E-04,3.74000001,,,,,5.21E-04,1.92
,,,5.22E-04,3.75999999,,,,,5.22E-04,2
,,,5.22E-04,3.75999999,,,,,5.22E-04,1.92
,,,5.22E-04,3.77999997,,,,,5.22E-04,1.92
,,,5.23E-04,3.77999997,,,,,5.23E-04,1.92
,,,5.23E-04,3.77999997,,,,,5.23E-04,1.8399999
,,,5.24E-04,3.77999997,,,,,5.24E-04,1.92
,,,5.24E-04,3.79999995,,,,,5.24E-04,1.92
,,,5.24E-04,3.81999993,,,,,5.24E-04,1.8399999
,,,5.25E-04,3.77999997,,,,,5.25E-04,1.8399999
,,,5.25E-04,3.75999999,,,,,5.25E-04,1.8399999
,,,5.26E-04,3.81999993,,,,,5.26E-04,1.8399999
,,,5.26E-04,3.79999995,,,,,5.26E-04,1.8399999
,,,5.26E-04,3.72000003,,,,,5.26E-04,1.92
,,,5.27E-04,3.79999995,,,,,5.27E-04,1.8399999
,,,5.27E-04,3.79999995,,,,,5.27E-04,1.8399999
,,,5.28E-04,3.75999999,,,,,5.28E-04,1.92
,,,5.28E-04,3.79999995,,,,,5.28E-04,1.8399999
,,,5.28E-04,3.79999995,,,,,5.28E-04,1.92
,,,5.29E-04,3.81999993,,,,,5.29E-04,1.92
,,,5.29E-04,3.79999995,,,,,5.29E-04,1.8399999
,,,5.30E-04,3.81999993,,,,,5.30E-04,1.8399999
,,,5.30E-04,3.81999993,,,,,5.30E-04,1.92
,,,5.30E-04,3.81999993,,,,,5.30E-04,1.76
,,,5.31E-04,3.81999993,,,,,5.31E-04,1.76
,,,5.31E-04,3.81999993,,,,,5.31E-04,1.76
,,,5.32E-04,3.79999995,,,,,5.32E-04,1.6799999
,,,5.32E-04,3.8599999,,,,,5.32E-04,1.8399999
,,,5.32E-04,3.83999991,,,,,5.32E-04,1.6799999
,,,5.33E-04,3.83999991,,,,,5.33E-04,1.76
,,,5.33E-04,3.8599999,,,,,5.33E-04,1.8399999
,,,5.34E-04,3.8599999,,,,,5.34E-04,1.6799999
,,,5.34E-04,3.81999993,,,,,5.34E-04,1.76
,,,5.34E-04,3.87999988,,,,,5.34E-04,1.6799999
,,,5.35E-04,3.83999991,,,,,5.35E-04,1.76
,,,5.35E-04,3.8599999,,,,,5.35E-04,1.6799999
,,,5.36E-04,3.83999991,,,,,5.36E-04,1.8399999
,,,5.36E-04,3.87999988,,,,,5.36E-04,1.76
,,,5.36E-04,3.87999988,,,,,5.36E-04,1.6799999
,,,5.37E-04,3.87999988,,,,,5.37E-04,1.76
,,,5.37E-04,3.89999986,,,,,5.37E-04,1.76
,,,5.38E-04,3.89999986,,,,,5.38E-04,1.8399999
,,,5.38E-04,3.8599999,,,,,5.38E-04,1.8399999
,,,5.38E-04,3.87999988,,,,,5.38E-04,1.76
,,,5.39E-04,3.87999988,,,,,5.39E-04,1.5999999
,,,5.39E-04,3.8599999,,,,,5.39E-04,1.6799999
,,,5.40E-04,3.8599999,,,,,5.40E-04,1.5999999
,,,5.40E-04,3.8599999,,,,,5.40E-04,1.76
,,,5.40E-04,3.87999988,,,,,5.40E-04,1.76
,,,5.41E-04,3.89999986,,,,,5.41E-04,1.6799999
,,,5.41E-04,3.8599999,,,,,5.41E-04,1.6799999
,,,5.42E-04,3.89999986,,,,,5.42E-04,1.6799999
,,,5.42E-04,3.93999982,,,,,5.42E-04,1.6799999
,,,5.42E-04,3.93999982,,,,,5.42E-04,1.5999999
,,,5.43E-04,3.87999988,,,,,5.43E-04,1.6799999
,,,5.43E-04,3.91999984,,,,,5.43E-04,1.6799999
,,,5.44E-04,3.91999984,,,,,5.44E-04,1.6799999
,,,5.44E-04,3.93999982,,,,,5.44E-04,1.5999999
,,,5.44E-04,3.9599998,,,,,5.44E-04,1.5999999
,,,5.45E-04,3.93999982,,,,,5.45E-04,1.6799999
,,,5.45E-04,3.87999988,,,,,5.45E-04,1.5999999
,,,5.46E-04,3.91999984,,,,,5.46E-04,1.5999999
,,,5.46E-04,3.87999988,,,,,5.46E-04,1.6799999
,,,5.46E-04,3.9599998,,,,,5.46E-04,1.6799999
,,,5.47E-04,3.9599998,,,,,5.47E-04,1.6799999
,,,5.47E-04,3.93999982,,,,,5.47E-04,1.5999999
,,,5.48E-04,3.98000002,,,,,5.48E-04,1.5999999
,,,5.48E-04,3.98000002,,,,,5.48E-04,1.6799999
,,,5.48E-04,3.93999982,,,,,5.48E-04,1.6799999
,,,5.49E-04,3.98000002,,,,,5.49E-04,1.6799999
,,,5.49E-04,3.98000002,,,,,5.49E-04,1.52
,,,5.50E-04,3.9599998,,,,,5.50E-04,1.5999999
,,,5.50E-04,3.98000002,,,,,5.50E-04,1.6799999
,,,5.50E-04,4,,,,,5.50E-04,1.5999999
,,,5.51E-04,3.98000002,,,,,5.51E-04,1.5999999
,,,5.51E-04,4.03999996,,,,,5.51E-04,1.6799999
,,,5.52E-04,4,,,,,5.52E-04,1.5999999
,,,5.52E-04,4.01999998,,,,,5.52E-04,1.52
,,,5.52E-04,3.98000002,,,,,5.52E-04,1.4399999
,,,5.53E-04,4.01999998,,,,,5.53E-04,1.5999999
,,,5.53E-04,3.98000002,,,,,5.53E-04,1.52
,,,5.54E-04,4,,,,,5.54E-04,1.5999999
,,,5.54E-04,4,,,,,5.54E-04,1.52
,,,5.54E-04,4.03999996,,,,,5.54E-04,1.5999999
,,,5.55E-04,4,,,,,5.55E-04,1.52
,,,5.55E-04,4.03999996,,,,,5.55E-04,1.52
,,,5.56E-04,4,,,,,5.56E-04,1.5999999
,,,5.56E-04,4,,,,,5.56E-04,1.4399999
,,,5.56E-04,4.03999996,,,,,5.56E-04,1.52
,,,5.57E-04,4.03999996,,,,,5.57E-04,1.52
,,,5.57E-04,4.03999996,,,,,5.57E-04,1.52
,,,5.58E-04,4.03999996,,,,,5.58E-04,1.52
,,,5.58E-04,4.03999996,,,,,5.58E-04,1.52
,,,5.58E-04,4.03999996,,,,,5.58E-04,1.52
,,,5.59E-04,4.01999998,,,,,5.59E-04,1.52
,,,5.59E-04,4.03999996,,,,,5.59E-04,1.4399999
,,,5.60E-04,4.03999996,,,,,5.60E-04,1.52
,,,5.60E-04,4.03999996,,,,,5.60E-04,1.4399999
,,,5.60E-04,4.03999996,,,,,5.60E-04,1.4399999
,,,5.61E-04,4.03999996,,,,,5.61E-04,1.36
,,,5.61E-04,4.03999996,,,,,5.61E-04,1.5999999
,,,5.62E-04,4.03999996,,,,,5.62E-04,1.52
,,,5.62E-04,4.03999996,,,,,5.62E-04,1.52
,,,5.62E-04,4.03999996,,,,,5.62E-04,1.5999999
,,,5.63E-04,4.03999996,,,,,5.63E-04,1.52
,,,5.63E-04,4.03999996,,,,,5.63E-04,1.4399999
,,,5.64E-04,4.03999996,,,,,5.64E-04,1.52
,,,5.64E-04,4.03999996,,,,,5.64E-04,1.52
,,,5.64E-04,4.03999996,,,,,5.64E-04,1.52
,,,5.65E-04,4.03999996,,,,,5.65E-04,1.4399999
,,,5.65E-04,4.03999996,,,,,5.65E-04,1.4399999
,,,5.66E-04,4.03999996,,,,,5.66E-04,1.4399999
,,,5.66E-04,4.03999996,,,,,5.66E-04,1.36
,,,5.66E-04,4.03999996,,,,,5.66E-04,1.4399999
,,,5.67E-04,4.03999996,,,,,5.67E-04,1.4399999
,,,5.67E-04,4.03999996,,,,,5.67E-04,1.52
,,,5.68E-04,4.03999996,,,,,5.68E-04,1.4399999
,,,5.68E-04,4.03999996,,,,,5.68E-04,1.36
,,,5.68E-04,4.03999996,,,,,5.68E-04,1.36
,,,5.69E-04,4.03999996,,,,,5.69E-04,1.52
,,,5.69E-04,4.03999996,,,,,5.69E-04,1.36
,,,5.70E-04,4.03999996,,,,,5.70E-04,1.4399999
,,,5.70E-04,4.03999996,,,,,5.70E-04,1.4399999
,,,5.70E-04,4.03999996,,,,,5.70E-04,1.4399999
,,,5.71E-04,4.03999996,,,,,5.71E-04,1.28
,,,5.71E-04,4.03999996,,,,,5.71E-04,1.36
,,,5.72E-04,4.03999996,,,,,5.72E-04,1.36
,,,5.72E-04,4.03999996,,,,,5.72E-04,1.36
,,,5.72E-04,4.03999996,,,,,5.72E-04,1.36
,,,5.73E-04,4.03999996,,,,,5.73E-04,1.4399999
,,,5.73E-04,4.03999996,,,,,5.73E-04,1.36
,,,5.74E-04,4.03999996,,,,,5.74E-04,1.36
,,,5.74E-04,4.03999996,,,,,5.74E-04,1.36
,,,5.74E-04,4.03999996,,,,,5.74E-04,1.36
,,,5.75E-04,4.03999996,,,,,5.75E-04,1.1999999
,,,5.75E-04,4.03999996,,,,,5.75E-04,1.36
,,,5.76E-04,4.03999996,,,,,5.76E-04,1.36
,,,5.76E-04,4.03999996,,,,,5.76E-04,1.4399999
,,,5.76E-04,4.03999996,,,,,5.76E-04,1.36
,,,5.77E-04,4.03999996,,,,,5.77E-04,1.36
,,,5.77E-04,4.03999996,,,,,5.77E-04,1.28
,,,5.78E-04,4.03999996,,,,,5.78E-04,1.36
,,,5.78E-04,4.03999996,,,,,5.78E-04,1.28
,,,5.78E-04,4.03999996,,,,,5.78E-04,1.1999999
,,,5.79E-04,4.03999996,,,,,5.79E-04,1.28
,,,5.79E-04,4.03999996,,,,,5.79E-04,1.36
,,,5.80E-04,4.03999996,,,,,5.80E-04,1.36
,,,5.80E-04,4.03999996,,,,,5.80E-04,1.28
,,,5.80E-04,4.03999996,,,,,5.80E-04,1.36
,,,5.81E-04,4.03999996,,,,,5.81E-04,1.28
,,,5.81E-04,4.03999996,,,,,5.81E-04,1.1999999
,,,5.82E-04,4.03999996,,,,,5.82E-04,1.36
,,,5.82E-04,4.03999996,,,,,5.82E-04,1.4399999
,,,5.82E-04,4.03999996,,,,,5.82E-04,1.28
,,,5.83E-04,4.03999996,,,,,5.83E-04,1.1999999
,,,5.83E-04,4.03999996,,,,,5.83E-04,1.28
,,,5.84E-04,4.03999996,,,,,5.84E-04,1.28
,,,5.84E-04,4.03999996,,,,,5.84E-04,1.12
,,,5.84E-04,4.03999996,,,,,5.84E-04,1.36
,,,5.85E-04,4.03999996,,,,,5.85E-04,1.36
,,,5.85E-04,4.03999996,,,,,5.85E-04,1.28
,,,5.86E-04,4.03999996,,,,,5.86E-04,1.1999999
,,,5.86E-04,4.03999996,,,,,5.86E-04,1.4399999
,,,5.86E-04,4.03999996,,,,,5.86E-04,1.1999999
,,,5.87E-04,4.03999996,,,,,5.87E-04,1.28
,,,5.87E-04,4.03999996,,,,,5.87E-04,1.1999999
,,,5.88E-04,4.03999996,,,,,5.88E-04,1.1999999
,,,5.88E-04,4.03999996,,,,,5.88E-04,1.28
,,,5.88E-04,4.03999996,,,,,5.88E-04,1.28
,,,5.89E-04,4.03999996,,,,,5.89E-04,1.12
,,,5.89E-04,4.03999996,,,,,5.89E-04,1.1999999
,,,5.90E-04,4.03999996,,,,,5.90E-04,1.28
,,,5.90E-04,4.03999996,,,,,5.90E-04,1.28
,,,5.90E-04,4.03999996,,,,,5.90E-04,1.1999999
,,,5.91E-04,4.03999996,,,,,5.91E-04,1.28
,,,5.91E-04,4.03999996,,,,,5.91E-04,1.1999999
,,,5.92E-04,4.03999996,,,,,5.92E-04,1.1999999
,,,5.92E-04,4.03999996,,,,,5.92E-04,1.28
,,,5.92E-04,4.03999996,,,,,5.92E-04,1.28
,,,5.93E-04,4.03999996,,,,,5.93E-04,1.12
,,,5.93E-04,4.03999996,,,,,5.93E-04,1.1999999
,,,5.94E-04,4.03999996,,,,,5.94E-04,1.1999999
,,,5.94E-04,4.03999996,,,,,5.94E-04,1.1999999
,,,5.94E-04,4.03999996,,,,,5.94E-04,1.1999999
,,,5.95E-04,4.03999996,,,,,5.95E-04,1.28
,,,5.95E-04,4.03999996,,,,,5.95E-04,1.1999999
,,,5.96E-04,4.03999996,,,,,5.96E-04,1.1999999
,,,5.96E-04,4.03999996,,,,,5.96E-04,1.28
,,,5.96E-04,4.03999996,,,,,5.96E-04,1.28
,,,5.97E-04,4.03999996,,,,,5.97E-04,1.1999999
,,,5.97E-04,4.03999996,,,,,5.97E-04,1.1999999
,,,5.98E-04,4.03999996,,,,,5.98E-04,1.28
,,,5.98E-04,4.03999996,,,,,5.98E-04,1.12
,,,5.98E-04,4.03999996,,,,,5.98E-04,1.1999999
,,,5.99E-04,4.03999996,,,,,5.99E-04,1.04
,,,5.99E-04,4.03999996,,,,,5.99E-04,1.1999999
,,,6.00E-04,4.03999996,,,,,6.00E-04,1.1999999
,,,6.00E-04,4.03999996,,,,,6.00E-04,1.1999999
,,,6.00E-04,4.03999996,,,,,6.00E-04,1.12
,,,6.01E-04,4.03999996,,,,,6.01E-04,1.12
,,,6.01E-04,4.03999996,,,,,6.01E-04,1.12
,,,6.02E-04,4.03999996,,,,,6.02E-04,1.1999999
,,,6.02E-04,4.03999996,,,,,6.02E-04,1.12
,,,6.02E-04,4.03999996,,,,,6.02E-04,1.12
,,,6.03E-04,4.03999996,,,,,6.03E-04,1.12
,,,6.03E-04,4.03999996,,,,,6.03E-04,1.04
,,,6.04E-04,4.03999996,,,,,6.04E-04,1.12
,,,6.04E-04,4.03999996,,,,,6.04E-04,1.12
,,,6.04E-04,4.03999996,,,,,6.04E-04,1.04
,,,6.05E-04,4.03999996,,,,,6.05E-04,1.12
,,,6.05E-04,4.03999996,,,,,6.05E-04,1.04
,,,6.06E-04,4.03999996,,,,,6.06E-04,1.12
,,,6.06E-04,4.03999996,,,,,6.06E-04,1.12
,,,6.06E-04,4.03999996,,,,,6.06E-04,1.12
,,,6.07E-04,4.03999996,,,,,6.07E-04,1.12
,,,6.07E-04,4.03999996,,,,,6.07E-04,1.04
,,,6.08E-04,4.03999996,,,,,6.08E-04,1.12
,,,6.08E-04,4.03999996,,,,,6.08E-04,1.12
,,,6.08E-04,4.03999996,,,,,6.08E-04,1.04
,,,6.09E-04,4.03999996,,,,,6.09E-04,1.12
,,,6.09E-04,4.03999996,,,,,6.09E-04,1.1999999
,,,6.10E-04,4.03999996,,,,,6.10E-04,1.04
,,,6.10E-04,4.03999996,,,,,6.10E-04,1.04
,,,6.10E-04,4.03999996,,,,,6.10E-04,9.60E-01
,,,6.11E-04,4.03999996,,,,,6.11E-04,1.04
,,,6.11E-04,4.03999996,,,,,6.11E-04,1.04
,,,6.12E-04,4.03999996,,,,,6.12E-04,1.12
,,,6.12E-04,4.03999996,,,,,6.12E-04,9.60E-01
,,,6.12E-04,4.03999996,,,,,6.12E-04,1.12
,,,6.13E-04,4.03999996,,,,,6.13E-04,1.12
,,,6.13E-04,4.03999996,,,,,6.13E-04,9.60E-01
,,,6.14E-04,4.03999996,,,,,6.14E-04,1.04
,,,6.14E-04,4.03999996,,,,,6.14E-04,1.04
,,,6.14E-04,4.03999996,,,,,6.14E-04,1.04
,,,6.15E-04,4.03999996,,,,,6.15E-04,1.04
,,,6.15E-04,4.03999996,,,,,6.15E-04,1.12
,,,6.16E-04,4.03999996,,,,,6.16E-04,1.04
,,,6.16E-04,4.03999996,,,,,6.16E-04,1.04
,,,6.16E-04,4.03999996,,,,,6.16E-04,1.04
,,,6.17E-04,4.03999996,,,,,6.17E-04,1.04
,,,6.17E-04,4.03999996,,,,,6.17E-04,1.12
,,,6.18E-04,4.03999996,,,,,6.18E-04,1.12
,,,6.18E-04,4.03999996,,,,,6.18E-04,1.04
,,,6.18E-04,4.03999996,,,,,6.18E-04,1.04
,,,6.19E-04,4.03999996,,,,,6.19E-04,1.04
,,,6.19E-04,4.03999996,,,,,6.19E-04,1.12
,,,6.20E-04,4.03999996,,,,,6.20E-04,1.04
,,,6.20E-04,4.03999996,,,,,6.20E-04,1.04
,,,6.20E-04,4.03999996,,,,,6.20E-04,8.80E-01
,,,6.21E-04,4.03999996,,,,,6.21E-04,1.12
,,,6.21E-04,4.03999996,,,,,6.21E-04,9.60E-01
,,,6.22E-04,4.03999996,,,,,6.22E-04,1.12
,,,6.22E-04,4.03999996,,,,,6.22E-04,1.04
,,,6.22E-04,4.03999996,,,,,6.22E-04,1.04
,,,6.23E-04,4.03999996,,,,,6.23E-04,1.04
,,,6.23E-04,4.03999996,,,,,6.23E-04,1.04
,,,6.24E-04,4.03999996,,,,,6.24E-04,8.80E-01
,,,6.24E-04,4.03999996,,,,,6.24E-04,9.60E-01
,,,6.24E-04,4.03999996,,,,,6.24E-04,9.60E-01
,,,6.25E-04,4.03999996,,,,,6.25E-04,1.04
,,,6.25E-04,4.03999996,,,,,6.25E-04,9.60E-01
,,,6.26E-04,4.03999996,,,,,6.26E-04,1.04
,,,6.26E-04,4.03999996,,,,,6.26E-04,1.04
,,,6.26E-04,4.03999996,,,,,6.26E-04,1.04
,,,6.27E-04,4.03999996,,,,,6.27E-04,9.60E-01
,,,6.27E-04,4.03999996,,,,,6.27E-04,9.60E-01
,,,6.28E-04,4.03999996,,,,,6.28E-04,9.60E-01
,,,6.28E-04,4.03999996,,,,,6.28E-04,8.80E-01
,,,6.28E-04,4.03999996,,,,,6.28E-04,9.60E-01
,,,6.29E-04,4.03999996,,,,,6.29E-04,9.60E-01
,,,6.29E-04,4.03999996,,,,,6.29E-04,8.80E-01
,,,6.30E-04,4.03999996,,,,,6.30E-04,8.80E-01
,,,6.30E-04,4.03999996,,,,,6.30E-04,8.80E-01
,,,6.30E-04,4.03999996,,,,,6.30E-04,9.60E-01
,,,6.31E-04,4.03999996,,,,,6.31E-04,1.04
,,,6.31E-04,4.03999996,,,,,6.31E-04,9.60E-01
,,,6.32E-04,4.03999996,,,,,6.32E-04,9.60E-01
,,,6.32E-04,4.03999996,,,,,6.32E-04,1.04
,,,6.32E-04,4.03999996,,,,,6.32E-04,9.60E-01
,,,6.33E-04,4.03999996,,,,,6.33E-04,9.60E-01
,,,6.33E-04,4.03999996,,,,,6.33E-04,9.60E-01
,,,6.34E-04,4.03999996,,,,,6.34E-04,8.80E-01
,,,6.34E-04,4.03999996,,,,,6.34E-04,8.80E-01
,,,6.34E-04,4.03999996,,,,,6.34E-04,9.60E-01
,,,6.35E-04,4.03999996,,,,,6.35E-04,9.60E-01
,,,6.35E-04,4.03999996,,,,,6.35E-04,9.60E-01
,,,6.36E-04,4.03999996,,,,,6.36E-04,8.80E-01
,,,6.36E-04,4.03999996,,,,,6.36E-04,9.60E-01
,,,6.36E-04,4.03999996,,,,,6.36E-04,9.60E-01
,,,6.37E-04,4.03999996,,,,,6.37E-04,8.80E-01
,,,6.37E-04,4.03999996,,,,,6.37E-04,8.80E-01
,,,6.38E-04,4.03999996,,,,,6.38E-04,8.80E-01
,,,6.38E-04,4.03999996,,,,,6.38E-04,8.80E-01
,,,6.38E-04,4.03999996,,,,,6.38E-04,9.60E-01
,,,6.39E-04,4.03999996,,,,,6.39E-04,9.60E-01
,,,6.39E-04,4.03999996,,,,,6.39E-04,7.20E-01
,,,6.40E-04,4.03999996,,,,,6.40E-04,9.60E-01
,,,6.40E-04,4.03999996,,,,,6.40E-04,8.80E-01
,,,6.40E-04,4.03999996,,,,,6.40E-04,8.80E-01
,,,6.41E-04,4.03999996,,,,,6.41E-04,9.60E-01
,,,6.41E-04,4.03999996,,,,,6.41E-04,8.80E-01
,,,6.42E-04,4.03999996,,,,,6.42E-04,9.60E-01
,,,6.42E-04,4.03999996,,,,,6.42E-04,9.60E-01
,,,6.42E-04,4.03999996,,,,,6.42E-04,8.80E-01
,,,6.43E-04,4.03999996,,,,,6.43E-04,8.00E-01
,,,6.43E-04,4.03999996,,,,,6.43E-04,8.00E-01
,,,6.44E-04,4.03999996,,,,,6.44E-04,8.80E-01
,,,6.44E-04,4.03999996,,,,,6.44E-04,8.80E-01
,,,6.44E-04,4.03999996,,,,,6.44E-04,8.80E-01
,,,6.45E-04,4.03999996,,,,,6.45E-04,8.00E-01
,,,6.45E-04,4.03999996,,,,,6.45E-04,8.00E-01
,,,6.46E-04,4.03999996,,,,,6.46E-04,9.60E-01
,,,6.46E-04,4.03999996,,,,,6.46E-04,8.80E-01
,,,6.46E-04,4.03999996,,,,,6.46E-04,8.00E-01
,,,6.47E-04,4.03999996,,,,,6.47E-04,8.80E-01
,,,6.47E-04,4.03999996,,,,,6.47E-04,8.00E-01
,,,6.48E-04,4.03999996,,,,,6.48E-04,8.00E-01
,,,6.48E-04,4.03999996,,,,,6.48E-04,8.00E-01
,,,6.48E-04,4.03999996,,,,,6.48E-04,8.00E-01
,,,6.49E-04,4.03999996,,,,,6.49E-04,8.80E-01
,,,6.49E-04,4.03999996,,,,,6.49E-04,8.00E-01
,,,6.50E-04,4.03999996,,,,,6.50E-04,8.00E-01
,,,6.50E-04,4.03999996,,,,,6.50E-04,8.00E-01
,,,6.50E-04,4.03999996,,,,,6.50E-04,8.00E-01
,,,6.51E-04,4.03999996,,,,,6.51E-04,8.80E-01
,,,6.51E-04,4.03999996,,,,,6.51E-04,8.80E-01
,,,6.52E-04,4.03999996,,,,,6.52E-04,8.00E-01
,,,6.52E-04,4.03999996,,,,,6.52E-04,8.00E-01
,,,6.52E-04,4.03999996,,,,,6.52E-04,8.80E-01
,,,6.53E-04,4.03999996,,,,,6.53E-04,8.00E-01
,,,6.53E-04,4.03999996,,,,,6.53E-04,8.80E-01
,,,6.54E-04,4.03999996,,,,,6.54E-04,8.80E-01
,,,6.54E-04,4.03999996,,,,,6.54E-04,7.20E-01
,,,6.54E-04,4.03999996,,,,,6.54E-04,8.00E-01
,,,6.55E-04,4.03999996,,,,,6.55E-04,8.80E-01
,,,6.55E-04,4.03999996,,,,,6.55E-04,8.80E-01
,,,6.56E-04,4.03999996,,,,,6.56E-04,8.80E-01
,,,6.56E-04,4.03999996,,,,,6.56E-04,8.00E-01
,,,6.56E-04,4.03999996,,,,,6.56E-04,8.00E-01
,,,6.57E-04,4.03999996,,,,,6.57E-04,8.80E-01
,,,6.57E-04,4.03999996,,,,,6.57E-04,7.20E-01
,,,6.58E-04,4.03999996,,,,,6.58E-04,8.00E-01
,,,6.58E-04,4.03999996,,,,,6.58E-04,8.00E-01
,,,6.58E-04,4.03999996,,,,,6.58E-04,8.00E-01
,,,6.59E-04,4.03999996,,,,,6.59E-04,8.00E-01
,,,6.59E-04,4.03999996,,,,,6.59E-04,8.00E-01
,,,6.60E-04,4.03999996,,,,,6.60E-04,7.20E-01
,,,6.60E-04,4.03999996,,,,,6.60E-04,6.40E-01
,,,6.60E-04,4.03999996,,,,,6.60E-04,8.00E-01
,,,6.61E-04,4.03999996,,,,,6.61E-04,8.00E-01
,,,6.61E-04,4.03999996,,,,,6.61E-04,8.00E-01
,,,6.62E-04,4.03999996,,,,,6.62E-04,8.80E-01
,,,6.62E-04,4.03999996,,,,,6.62E-04,8.00E-01
,,,6.62E-04,4.03999996,,,,,6.62E-04,8.00E-01
,,,6.63E-04,4.03999996,,,,,6.63E-04,7.20E-01
,,,6.63E-04,4.03999996,,,,,6.63E-04,7.20E-01
,,,6.64E-04,4.03999996,,,,,6.64E-04,7.20E-01
,,,6.64E-04,4.03999996,,,,,6.64E-04,8.00E-01
,,,6.64E-04,4.03999996,,,,,6.64E-04,8.00E-01
,,,6.65E-04,4.03999996,,,,,6.65E-04,7.20E-01
,,,6.65E-04,4.03999996,,,,,6.65E-04,8.80E-01
,,,6.66E-04,4.03999996,,,,,6.66E-04,8.00E-01
,,,6.66E-04,4.03999996,,,,,6.66E-04,8.00E-01
,,,6.66E-04,4.03999996,,,,,6.66E-04,7.20E-01
,,,6.67E-04,4.03999996,,,,,6.67E-04,8.00E-01
,,,6.67E-04,4.03999996,,,,,6.67E-04,8.80E-01
,,,6.68E-04,4.03999996,,,,,6.68E-04,7.20E-01
,,,6.68E-04,4.03999996,,,,,6.68E-04,7.20E-01
,,,6.68E-04,4.03999996,,,,,6.68E-04,7.20E-01
,,,6.69E-04,4.03999996,,,,,6.69E-04,6.40E-01
,,,6.69E-04,4.03999996,,,,,6.69E-04,7.20E-01
,,,6.70E-04,4.03999996,,,,,6.70E-04,6.40E-01
,,,6.70E-04,4.03999996,,,,,6.70E-04,7.20E-01
,,,6.70E-04,4.03999996,,,,,6.70E-04,7.20E-01
,,,6.71E-04,4.03999996,,,,,6.71E-04,8.00E-01
,,,6.71E-04,4.03999996,,,,,6.71E-04,7.20E-01
,,,6.72E-04,4.03999996,,,,,6.72E-04,8.00E-01
,,,6.72E-04,4.03999996,,,,,6.72E-04,7.20E-01
,,,6.72E-04,4.03999996,,,,,6.72E-04,8.00E-01
,,,6.73E-04,4.03999996,,,,,6.73E-04,7.20E-01
,,,6.73E-04,4.03999996,,,,,6.73E-04,5.60E-01
,,,6.74E-04,4.03999996,,,,,6.74E-04,8.00E-01
,,,6.74E-04,4.03999996,,,,,6.74E-04,7.20E-01
,,,6.74E-04,4.03999996,,,,,6.74E-04,8.00E-01
,,,6.75E-04,4.03999996,,,,,6.75E-04,8.00E-01
,,,6.75E-04,4.03999996,,,,,6.75E-04,7.20E-01
,,,6.76E-04,4.03999996,,,,,6.76E-04,8.00E-01
,,,6.76E-04,4.03999996,,,,,6.76E-04,7.20E-01
,,,6.76E-04,4.03999996,,,,,6.76E-04,8.00E-01
,,,6.77E-04,4.03999996,,,,,6.77E-04,7.20E-01
,,,6.77E-04,4.03999996,,,,,6.77E-04,6.40E-01
,,,6.78E-04,4.03999996,,,,,6.78E-04,7.20E-01
,,,6.78E-04,4.03999996,,,,,6.78E-04,7.20E-01
,,,6.78E-04,4.03999996,,,,,6.78E-04,7.20E-01
,,,6.79E-04,4.03999996,,,,,6.79E-04,6.40E-01
,,,6.79E-04,4.03999996,,,,,6.79E-04,7.20E-01
